PracNo,PracticeName,Address1,Address2,Address3,Postcode,LCG,Registered_Patients
385,Dr. KERNOHAN & PARTNERS             ,OLD SCHOOL SURGERY,54 STATION ROAD,"GREENISLAND, CARRICKFERGUS",BT38 8TP,Northern,11160
387,Dr. BAIRD & PARTNERS                ,SCOTCH QUARTER PRACTICE,CARRICKFERGUS HEALTH CENTRE,TAYLORS AVENUE,BT38 7HT,Northern,7234
388,Dr. KIRK & PARTNERS                 ,INVER SURGERY,MOYLE MEDICAL CENTRE,"OLD GLENARM ROAD, LARNE",BT40 1XH,Northern,5225
389,Dr. MCILROY & PARTNERS              ,CORRAN SURGERY,MOYLE MEDICAL CENTRE,"OLD GLENARM ROAD, LARNE",BT40 1XH,Northern,7942
390,Dr. MCDONALD & PARTNERS             ,CASTLE PRACTICE,CARRICKFERGUS HEALTH CENTRE,TAYLORS AVENUE,BT38 7HT,Northern,14780
391,Dr. FERGUSON & PARTNERS             ,VICTORIA SURGERY - LARNE,MOYLE MEDICAL CENTRE,"OLD GLENARM ROAD, LARNE",BT40 1XH,Northern,5725
393,Dr. BLACK & PARTNER                 ,Drs BLACK & LALSINGH,LARNE HEALTH CENTRE,GLOUCESTER AVENUE,BT40 1PB,Northern,2861
394,Dr. CALDWELL & PARTNERS             ,LARNE FAMILY PRACTICE,LARNE HEALTH CENTRE,GLOUCESTER AVENUE,BT40 1PB,Northern,5251
395,Dr. WILSON & PARTNER                ,ROCKFIELD MEDICAL CENTRE,73 DOURY ROAD,BALLYMENA,BT43 6JD,Northern,4053
396,Dr. VERCOE-ROGERS & PARTNER         ,OLD BANK SURGERY,18 BALLYMONEY ROAD,BALLYMENA,BT43 5BY,Northern,3823
401,Dr. JOHNSTON & PARTNERS             ,MID ULSTER HEALTH CARE C'TOWN,THE HEALTH CENTRE,52 ORRITOR ROAD,BT80 8BN,Northern,6663
402,Dr. WHITE & PARTNERS                ,DRAPERSTOWN SURGERY,6 TOBERMORE ROAD,"DRAPERSTOWN, MAGHERAFELT",BT45 7AG,Northern,8675
404,Dr. DALZELL & PARTNERS              ,COAGH MEDICAL CENTRE,67 URBAL ROAD,COAGH,BT80 0DP,Northern,5502
405,Dr. MCKEEVER & PARTNERS             ,LOY MEDICAL CENTRE,8 LOY STREET,COOKSTOWN,BT80 8PE,Northern,5855
406,Dr. WALLS & PARTNERS                ,GARDEN STREET SURGERY,29 GARDEN STREET,MAGHERAFELT,BT45 5DD,Northern,9679
407,Dr. BROWN & PARTNERS                ,OAKS FAMILY PRACTICE CENTRE,48 ORRITOR ROAD,COOKSTOWN,BT80 8BH,Northern,7951
409,Dr. FITZSIMONS & PARTNERS           ,STEWARTSTOWN HEALTH CENTRE,50 HILLHEAD,"STEWARTSTOWN, DUNGANNON",BT71 5HY,Northern,5994
410,Dr. SHAW & PARTNERS                 ,MAGHERA MEDICAL CENTRE,25 CHURCH STREET,MAGHERA,BT46 5EA,Northern,8594
412,Dr. MORRIS & PARTNERS               ,THE DIAMOND MEDICAL CENTRE,MARKET SQUARE,MAGHERAFELT,BT45 6ED,Northern,8971
413,Dr. GRAHAM                          ,DR GRAHAM'S SURGERY,LOY BUILDINGS,18 LOY STREET,BT80 8PE,Northern,2600
417,Dr. HINDS & PARTNERS                ,CASTLEDAWSON SURGERY,STATION ROAD,"CASTLEDAWSON, MAGHERAFELT",BT45 8AZ,Northern,7494
419,Dr. HUNTER                          ,FAIR HILL SURGERY,FAIR HILL HEALTH CENTRE,1 FAIRHILL ROAD,BT45 6BL,Northern,2053
420,Dr. HEARNSHAW & PARTNERS            ,MONEYMORE MEDICAL PRACTICE,1 FAIRHILL,MONEYMORE,BT45 7LJ,Northern,6036
431,Dr. MEENAN & PARTNERS               ,WHITEHOUSE MEDICAL GROUP PRAC,"UNIT 29A, 1ST FLR ABBEYCENTRE",LONGWOOD ROAD,BT37 9UH,Northern,9633
433,Dr. RAFFERTY & PARTNERS             ,BALLYCLARE GROUP PRACTICE,BALLYCLARE HEALTH CENTRE,GEORGE AVENUE,BT39 9HL,Northern,15159
434,Dr. HENDRON & PARTNERS              ,ABBOTS CROSS MEDICAL PRACTICE,92 DOAGH ROAD,NEWTOWNABBEY,BT37 9QW,Northern,8338
438,Dr. FINNEGAN & PARTNERS             ,TRAMWAYS MEDICAL CENTRE,FARMLEY ROAD,NEWTOWNABBEY,BT36 7XX,Northern,10251
440,Dr. DORAN & PARTNERS                ,NOTTING HILL MEDICAL PRACTICE,95 DOAGH ROAD,NEWTOWNABBEY,BT37 9QN,Northern,10174
451,Dr. CLARKE & PARTNERS               ,THE LAKES FAMILY PRACTICE,BROWNLOW HEALTH CENTRE,1 LEGAHORY CENTRE,BT65 5BE,Southern,6551
453,Dr. MCCLOSKEY & PARTNERS            ,Dr. MCCLOSKEY & PARTNERS,BANBRIDGE GROUP SURGERY,1 OLD HOSPITAL ROAD,BT32 3GN,Southern,4408
454,Dr. HUEY & PARTNERS                 ,"Drs CUPPLES, HUEY & McCREEDY",THE SURGERY,11 MAIN STREET,BT32 3NQ,Southern,8841
455,Dr. MAGOWAN & PARTNERS              ,GILFORD HEALTH CENTRE,CASTLEVIEW,"GILFORD, CRAIGAVON",BT63 6JS,Southern,5966
457,Dr. DE ALWIS & PARTNERS             ,WYNNE HILL SURGERY,51 HILL STREET,"LURGAN, CRAIGAVON",BT66 6BW,Southern,11089
458,Dr. TROUGHTON & PARTNERS            ,WATERSIDE MEDICAL PRACTICE,PORTADOWN HEALTH&CARE CENTRE,TAVANAGH AVENUE,BT62 3BU,Southern,5000
460,Dr. HUNTER & PARTNER                ,DONAGHCLONEY SURGERY,60A MAIN STREET,DONAGHCLONEY,BT66 7LR,Southern,4529
461,Dr. CLARKE & PARTNERS               ,MEADOWS FAMILY PRACTICE,THE HEALTH CENTRE,TAVANAGH AVENUE,BT62 3BU,Southern,4238
462,Dr. FITZPATRICK & PARTNERS          ,HIGH STREET SURGERY,60 HIGH STREET,LURGAN,BT66 8BA,Southern,10034
463,Dr. PATTERSON & PARTNERS            ,LURGAN MEDICAL PRACTICE,7 MOORES LANE,"LURGAN, CRAIGAVON",BT66 8DW,Southern,5088
464,Dr. O'CONNOR & PARTNERS             ,ANNAGH FAMILY PRACTICE,PORTADOWN H & C CENTRE,TAVANAGH AVENUE,BT62 3BU,Southern,4968
465,Dr. THOMPSON & PARTNERS             ,CHURCH WALK SURGERY,28 CHURCH WALK,NULL,BT67 9AA,Southern,8840
467,Dr. MCAULEY & PARTNERS              ,WILLIAM STREET SURGERY,87/89 WILLIAM STREET,NULL,BT66 6JB,Southern,5522
469,Dr. AULD & PARTNERS                 ,Dr. MCCANDLESS & PARTNERS,BANBRIDGE GROUP SURGERY,1 OLD HOSPITAL ROAD,BT32 3GN,Southern,9111
470,Dr. SHARPE & PARTNERS               ,RIVERSIDE PRACTICE,PORTADOWN HEALTH&CARE CENTRE,TAVANAGH AVENUE,BT62 3BU,Southern,13760
471,Dr. MCNIFF & PARTNERS               ,Dr. MCNIFF & PARTNERS,BANBRIDGE GROUP SURGERY,1 OLD HOSPITAL ROAD,BT32 3GN,Southern,8107
472,Dr. MULLAN & PARTNER                ,SCARVA STREET SURGERY,60 SCARVA STREET,"LOUGHBRICKLAND, BANBRIDGE",BT32 3NH,Southern,3323
473,Dr. DAVIS & PARTNERS                ,MOIRA SURGERY,52 MAIN STREET,MOIRA,BT67 0LQ,South Eastern,10287
474,Dr. BEATTY & PARTNERS               ,DROMORE DOCTORS SURGERY,SKEAGH HOUSE,15 BANBRIDGE ROAD,BT25 1NB,Southern,8329
475,Dr. WILSON & PARTNERS               ,AGHALEE SURGERY,8a LURGAN ROAD,AGHALEE,BT67 0DD,South Eastern,5896
476,Dr. LUTTON & PARTNERS               ,BALLYWARD SURGERY,32 STATION ROAD,BALLYWARD,BT31 9TU,Southern,2788
477,Dr. WILLIAMSON & PARTNERS           ,ORCHARD FAMILY PRACTICE,PORTADOWN HEALTH&CARE CENTRE,TAVANAGH AVE,BT62 3BU,Southern,5162
478,Dr. MARTIN & PARTNERS               ,BEECHWOOD FAMILY PRACTICE,PORTADOWN H & C CENTRE,TAVANAGH AVENUE,BT62 3BU,Southern,4730
479,Dr. BURNETT & PARTNERS              ,DR BURNETT & PARTNERS,PORTADOWN HEALTH&CARE CENTRE,TAVANAGH AVENUE,BT62 3BU,Southern,9778
482,Dr. MCCLOSKEY & PARTNERS            ,THE OLD SCHOOL HOUSE SURGERY,1 ANTRIM ROAD,"LURGAN, CRAIGAVON",BT67 9BW,Southern,5594
491,Dr. MARSHALL & PARTNERS             ,ABBEY COURT SURGERY,DOBBIN LANE,NULL,BT61 7QG,Southern,8166
493,Dr. JOHNSTON & PARTNERS             ,MID ULSTER HEALTH CARE (DUN),SOUTH TYRONE HOSPITAL,CARLAND ROAD,BT71 4AU,Southern,8739
494,Dr. ELLIOTT & PARTNER               ,THE VALLEY MEDICAL PRACTICE,20 COONEEN ROAD,NULL,BT75 0ND,Southern,4318
495,Dr. CARSON & PARTNERS               ,CAMPBELL SURGERY,10 QUARRY LANE,NULL,BT70 1HX,Southern,11157
497,Dr. MCCOLLUM & PARTNERS             ,WILLOWBANK SURGERY,WILLOWBANK,KEADY,BT60 3RL,Southern,9528
498,Dr. MCSHANE & PARTNERS              ,MOY HC - DR MCSHANE & PARTNERS,MOY HEALTH CENTRE,CHARLEMONT STREET,BT71 7SL,Southern,3912
499,Dr. POTTER & PARTNERS               ,ERRIGAL MEDICAL CENTRE,OLD DUNGANNON ROAD,"BALLYGAWLEY,DUNGANNON",BT70 2EY,Southern,4642
500,Dr. HERRON & PARTNER                ,GARVIN SURGERY,22 BARRACK STREET,COALISLAND,BT71 4LS,Southern,2515
501,Dr. MCCONVILLE & PARTNER            ,MOY HC-DR MCCONVILLE & PARTNER,MOY MEDICAL PRACTICE,CHARLEMONT STREET,BT71 7SL,Southern,2800
502,Dr. CARLILE & PARTNERS              ,TYNAN SURGERY,15 DARTAN REE,TYNAN,BT60 4QT,Southern,6121
503,Dr. WEBSTER & PARTNERS              ,MARKETHILL HEALTH CENTRE,NEWRY STREET,"MARKETHILL, ARMAGH",BT60 1TA,Southern,6616
504,Dr. CLEARY & PARTNER                ,MOY HC - DR CLEARY & PARTNER,MOY MEDICAL CENTRE,CHARLEMONT STREET,BT71 7SL,Southern,3733
505,Dr. GARLAND & PARTNERS              ,PARKVIEW SURGERY,"SOUTH TYRONE HOSPITAL SITE,","CARLAND ROAD,",BT71 4AU,Southern,9186
506,Dr. POTTER                          ,AUGHNACLOY HEALTH CENTRE,2 SYDNEY LANE,AUGHNACLOY,BT69 6AF,Southern,5151
507,Dr. WATTERS                         ,THE HEALTH CENTRE KEADY,24A TASSAGH ROAD,KEADY,BT60 3TU,Southern,2708
508,Dr. PICKERING                       ,TANDRAGEE MEDICAL CENTRE,3 MONTAGUE STREET,"TANDRAGEE, CRAIGAVON",BT62 2AN,Southern,3726
509,Dr. MCKAY & PARTNERS                ,ARDMORE MEDICAL PRACTICE,57 THOMAS STREET,DUNGANNON,BT70 1HW,Southern,6865
512,Dr. O'DONNELL & PARTNER             ,COALISLAND MEDICAL CENTRE,15 BARRACK STREET,"COALISLAND, DUNGANNON",BT71 4LS,Southern,4455
514,Dr. GARVIN & PARTNERS               ,THE ARCHWAY SURGERY,DOBBIN LANE,ARMAGH,BT61 7QG,Southern,8532
515,Dr. QUINN & PARTNERS                ,RICHHILL HEALTH CENTRE,"6 GREENVIEW, MAYNOOTH ROAD","RICHHILL, ARMAGH",BT61 9PD,Southern,5476
516,Dr. O'HAGAN & PARTNERS              ,THE FRIARY SURGERY,DOBBIN LANE,ARMAGH,BT61 7QG,Southern,9021
519,Dr. MITCHEL & PARTNER               ,COALISLAND HEALTH CENTRE,10A LINESIDE,"COALISLAND, DUNGANNON",BT71 4LP,Southern,4158
526,Dr. MAGENNIS & PARTNERS             ,DRS MULLIGAN & MAGENNIS,CORNMARKET SURGERY,NEWRY HEALTH VILLAGE,BT35 6BW,Southern,4929
528,Dr. FEE                             ,THE HEALTH CENTRE,MCCORMICK PLACE,"CROSSMAGLEN, NEWRY",BT35 9HD,Southern,4776
529,Dr. FLOOD & PARTNERS                ,DRS MULVANNEY & FLOOD,CORNMARKET SURGERY,NEWRY HEALTH VILLAGE,BT35 6BW,Southern,6796
530,Dr. MEGAW & PARTNER                 ,MEGAW & IRWIN PRACTICE,RATHFRILAND HEALTH CENTRE,JOHN STREET,BT34 5QH,Southern,3098
531,Dr. ALLEN & PARTNER                 ,THE OLD FORGE SURGERY,14 KILKEEL ROAD,ANNALONG,BT34 4TH,Southern,4422
532,Dr. JADCZAK & PARTNERS              ,KILKEEL MEDICAL PRACTICE,GREENCASTLE STREET,"KILKEEL, NEWRY",BT34 4BH,Southern,8867
533,Dr. VETTIANKAL                      ,MEIGH SURGERY,5B DRUMINTEE ROAD,"KILLEAVY, NEWRY",BT35 8JT,Southern,3060
534,Dr. KING & PARTNERS                 ,CLANRYE SURGERY,NEWRY HEALTH VILLAGE,"MONAGHAN STREET, NEWRY",BT35 6BW,Southern,9332
535,Dr. WADE & PARTNERS                 ,"WADE,TONER & MCALONAN PRACTICE",RATHFRILAND HEALTH CENTRE,JOHN STREET,BT34 5QH,Southern,4509
536,Dr. BINGHAM & PARTNERS              ,SUMMER HILL SURGERY,WARRENPOINT HEALTH CENTRE,50 GREAT GEORGES STREET,BT34 3HS,Southern,8556
537,Dr. MCVERRY & PARTNERS              ,MCVERRY/MCEVOY MEDICAL CENTRE,NEWRY HEALTH VILLAGE,"MONAGHAN STREET, NEWRY",BT35 6BW,Southern,9730
539,Dr. FORSHAW & PARTNERS              ,CLANRYE SURGERY,NEWRY HEALTH VILLAGE,"MONAGHAN STREET, NEWRY",BT35 6BW,Southern,4475
540,Dr. O'NEILL & PARTNERS              ,MEADOWLANDS SURGERY,MONAGHAN STREET,NEWRY,BT35 6BW,Southern,7090
542,Dr. LAMBE & PARTNERS                ,NEWTOWNHAMILTON SURGERY,53 DUNDALK STREET,NEWTOWNHAMILTON,BT35 0PB,Southern,4105
543,Dr. MURPHY & PARTNERS               ,THE HEALTH CENTRE,SUMMERHILL,"WARRENPOINT, NEWRY",BT34 3JD,Southern,5034
544,Dr. MCKINLEY & PARTNERS             ,DR MCKINLEY & PARTNERS,CORNMARKET SURGERY,NEWRY HEALTH VILLAGE,BT35 6BW,Southern,7361
545,Dr. MAGUIRE                         ,MAPHONER SURGERY,2A FORKHILL ROAD,"MULLAGHBAWN, NEWRY",BT35 9RA,Southern,5369
546,Dr. MCKERNAN & PARTNER              ,BESSBROOK SURGERY,7A CONVENT HILL,"BESSBROOK, NEWRY",BT35 7AW,Southern,2473
547,Dr. SHANNON & PARTNER               ,SHANNON PRACTICE,RATHFRILAND MEDICAL CENTRE,JOHN STREET,BT34 5QH,Southern,3752
549,Dr. MULHOLLAND & PARTNERS           ,NEWTOWNHAMILTON HEALTH CENTRE,2A MARKETHILL ROAD,"NEWTOWNHAMILTON, NEWRY",BT35 0BE,Southern,4563
551,Dr. ALLEN & PARTNER                 ,RATHKEELAND HOUSE,1 BLANEY ROAD,"CROSSMAGLEN, NEWRY",BT35 9JJ,Southern,4252
553,Dr. BONNER & PARTNER                ,MARINA SURGERY,15 HAVELOCK PLACE,"WARRENPOINT, NEWRY",BT34 3NE,Southern,2256
554,Dr. POOTS & PARTNERS                ,MOURNE FAMILY SURGERY,"MOURNE HOSPITAL, NEWRY STREET","KILKEEL,NEWRY",BT34 4DN,Southern,4758
557,Dr. PATTERSON & PARTNERS            ,Arbor Family Practice,Brownlow Health Centre,"1 LEGAHORY CENTRE, LEGAHORY,",BT65 5BE,Southern,3119
562,Dr. MAGUIRE & PARTNERS              ,DRS TOAL & MAGUIRE,ERNE HEALTH CENTRE,ERNE ROAD,BT74 6NN,Western,4294
563,Dr. MULLIGAN & PARTNER              ,DEVENISH PRACTICE,ERNE HEALTH CENTRE,ERNE ROAD,BT74 6NN,Western,4042
564,Dr. MEADE & PARTNERS                ,LAKESIDE MEDICAL PRACTICE,ERNE HEALTH CENTRE,ERNE ROAD,BT74 6NN,Western,7232
566,Dr. HAIGNEY & PARTNERS              ,IRVINESTOWN HEALTH CENTRE,CHURCH STREET,IRVINESTOWN,BT94 1EH,Western,7590
568,Dr. MALLON & PARTNER                ,DRS MALLON & MCCONVILLE,LAKELAND HEALTH VILLAGE,ERNE ROAD HEALTH CENTRE,BT74 6NN,Western,3034
571,Dr. CATHCART & PARTNERS             ,DR CATHCART & PARTNERS,ERNE ROAD HEALTH CENTRE,ERNE ROAD,BT74 6NN,Western,7492
574,Dr. PORTEOUS & PARTNERS             ,MAPLE HEALTHCARE,LISNASKEA HEALTH CENTRE,44 DRUMHAW PARK,BT92 0FP,Western,14141
576,Dr. HERDMAN & PARTNERS              ,RATHMORE CLINIC,9 MAIN STREET,RATHMORE,BT93 3FY,Western,3905
584,Dr. CROMIE & PARTNERS               ,BROOKEBOROUGH & TEMPO PCS,9 TANYARD LANE,"BROOKEBOROUGH, ENNISKILLEN",BT94 4JG,Western,7706
585,Dr. CUNNINGHAM & PARTNERS           ,CUILCAGH MEDICAL PRACTICE,DRUMLAGHY,FLORENCECOURT,BT92 1BZ,Western,8229
596,Dr. COSGROVE & PARTNERS             ,CITYVIEW MEDICAL,WATERSIDE HEALTH CENTRE,127 SPENCER ROAD,BT47 6AH,Western,10144
597,Dr. OLLERENSHAW & PARTNERS          ,BOVALLY MEDICAL PRACTIE,2 ROSSAIR ROAD,LIMAVADY,BT49 0TE,Western,6059
598,Dr. DURAND & PARTNERS               ,QUAYSIDE MEDICAL PRACTICE,80 - 84 STRAND ROAD,LONDONDERRY,BT48 7NN,Western,11964
599,Dr. O'DONNELL & PARTNERS            ,PARK MEDICAL,THE HEALTH CENTRE,GREAT JAMES STREET,BT48 7DH,Western,8532
600,Dr. GALLAGHER & PARTNERS            ,CLAUDY HEALTH CENTRE,38a IRWIN CRESCENT,CLAUDY,BT47 4AB,Western,5021
601,Dr. ROBINSON & PARTNERS             ,MOURNESIDE MEDICAL CENTRE,1A BALLYCOLMAN AVENUE,STRABANE,BT82 9AF,Western,10703
602,Dr. DOOHAN & PARTNERS               ,OAKLEAF MEDICAL PRACTICE,GREAT JAMES STREET,LONDONDERRY,BT48 7DH,Western,10880
603,Dr. KNOX & PARTNER                  ,FEENY MEDICAL PRATICE,THE HEALTH CENTRE,FEENY,BT47 4TD,Western,6193
604,Dr. O'KELLY & PARTNERS              ,ABERFOYLE MEDICAL PRACTICE,120 STRAND ROAD,LONDONDERRY,BT48 7NY,Western,11292
605,Dr. FULLERTON & PARTNER             ,DONEMANA SURGERY,256 BERRYHILL ROAD,DONEMANA,BT82 0NB,Western,4309
606,Dr. BANKHEAD & PARTNERS             ,BRIDGE STREET MEDICAL CENTRE,BRIDGE STREET,LONDONDERRY,BT48 6LD,Western,4814
608,Dr. BLACK & PARTNERS                ,ABBEY MEDICAL PRACTICE,ABBEY STREET,LONDONDERRY,BT48 9DN,Western,6843
609,Dr. PRATT & PARTNERS                ,ROSSAIR FAMILY PRACTICE,BOVALLY MEDICAL CENTRE,2 ROSSAIR ROAD,BT49 0TE,Western,6428
610,Dr. O'FLAHERTY & PARTNERS           ,"RIVERSIDE PRACTICE, STRABANE",STRABANE HEALTH CENTRE,UPPER MAIN STREET,BT82 8AS,Western,7879
614,Dr. KYLE & PARTNERS                 ,DUNGIVEN FAMILY PRACTICE,DUNGIVEN HEALTH CENTRE,1 CHAPEL ROAD,BT47 4RS,Western,3645
615,Dr. LALSINGH & PARTNERS             ,CLARENDON MEDICAL,35 NORTHLAND AVENUE,LONDONDERRY,BT48 7GW,Western,11192
616,Dr. GREENE & PARTNERS               ,WESTERN RURAL HEALTHCARE,CASTLEDERG GROUP SURGERY,13A LOWER STRABANE ROAD,BT81 7AZ,Western,16029
618,Dr. DOHERTY & PARTNER               ,CLARENDON STREET SURGERY,49 CLARENDON STREET,LONDONDERRY,BT48 7ER,Western,2795
619,Dr. QUINN & PARTNER                 ,DRS QUINN & BROLLY PRACTICE,SCROGGY ROAD HEALTH CENTRE,SCROGGY ROAD,BT49 0NA,Western,5870
620,Dr. ETHERSON & PARTNERS             ,"FAMILY PRACTICE, STRABANE",STRABANE HEALTH CENTRE,1A UPPER MAIN STREET,BT82 8AS,Western,6582
621,Dr. DEANE & PARTNER                 ,NORTHSIDE MEDICAL PRACTICE,SHANTALLOW HEALTH CENTRE,RACECOURSE ROAD,BT48 8NL,Western,3592
622,Dr. DEVLIN & PARTNERS               ,RACECOURSE MEDICAL GROUP,SHANTALLOW HEALTH CENTRE,RACECOURSE ROAD,BT48 8NL,Western,4825
623,Dr. ORR & PARTNERS                  ,FOYLESIDE FAMILY PRACTICE,BRIDGE STREET MEDICAL CENTRE,30 BRIDGE STREET,BT48 6LD,Western,5929
624,Dr. O'FLAHERTY & PARTNERS           ,"GLENDERMOTT MEDICAL,",WATERSIDE HEALTH CENTRE,127 SPENCER ROAD,BT47 6AH,Western,8112
625,Dr. MCEVOY & PARTNERS               ,BAYVIEW MEDICAL PRACTICE,RATH MOR CENTRE,BLIGH'S LANE,BT48 0LZ,Western,4055
626,Dr. DOLAN & PARTNERS                ,RIVERFRONT MEDICAL,WATERSIDE HEALTH CENTRE,127 SPENCER ROAD,BT47 6AH,Western,8604
627,Dr. PATTERSON & PARTNERS            ,EGLINTON MEDICAL PRACTICE,29 MAIN STREET,EGLINTON,BT47 3AB,Western,7905
629,Dr. THOMASIUS & PARTNERS            ,ROE FAMILY PRACTICE,LIMAVADY HEALTH CENTRE,SCROGGY ROAD,BT49 0NA,Western,6901
651,Dr. SWEENEY & PARTNERS              ,FINTONA MEDICAL CENTRE,33 DROMORE ROAD,FINTONA,BT78 2BB,Western,6895
652,Dr. RITCHIE & PARTNER               ,DRUMQUIN SURGERY  DR RICHIE,2H MAIN STREET,DRUMQUIN,BT78 4SB,Western,1942
654,Dr. QUINN & PARTNERS                ,GRANGE FAMILY PRACTICE,OMAGH HOSPITAL AND PCC,7 DONAGHANIE ROAD,BT79 0NR,Western,6878
655,Dr. SCULLY                          ,DRUMQUIN HEALTHCARE,23 OMAGH ROAD,NULL,BT78 4QY,Western,1494
657,Dr. O'NEILL & PARTNERS              ,THREE SPIRES SURGERY,7 DONAGHANIE ROAD,OMAGH,BT79 0NR,Western,10244
660,Dr. CORRY & PARTNERS                ,CARRICKMORE HEALTH CENTRE,TERMON ROAD,NULL,BT79 9JR,Western,9498
661,Dr. MORGAN                          ,DROMORE SURGERY,16 CAMDERRY ROAD,NULL,BT78 3AU,Western,5419
662,Dr. GORMLEY & PARTNERS              ,DRUMRAGH FAMILY PRACTICE,OMAGH HOSPITAL AND PCC,7 DONAGHANIE ROAD,BT79 0NR,Western,10906
663,Dr. DEEHAN & PARTNER                ,STRULE MEDICAL,OMAGH HOSPITAL AND PCC,DONAGHANIE ROAD,BT79 0NR,Western,3278
664,Dr. MCAULEY & PARTNER               ,SPERRIN FAMILY PRACTICE,41 MAIN STREET,NULL,BT79 8DL,Western,3395
