PracNo,PracticeName,Address1,Address2,Address3,Postcode,LCG,Registered_Patients
393,Dr. BLACK & PARTNERS                ,LARNE MEDICAL PRACTICE,LARNE HEALTH CENTRE,GLOUCESTER AVENUE,BT40 1PB,Northern,8349
395,Dr. TOBOLSKA & PARTNERS             ,ROCKFIELD MEDICAL CENTRE,73 DOURY ROAD,BALLYMENA,BT43 6JD,Northern,6452
396,Dr. VERCOE-ROGERS & PARTNERS        ,OLD BANK SURGERY,18 BALLYMONEY ROAD,BALLYMENA,BT43 5BY,Northern,3960
401,Dr. JOHNSTON & PARTNERS             ,MID ULSTER HEALTH CARE C'TOWN,THE HEALTH CENTRE,52 ORRITOR ROAD,BT80 8BN,Northern,6713
402,Dr. LOGAN & PARTNERS                ,DRAPERSTOWN SURGERY,6 TOBERMORE ROAD,"DRAPERSTOWN, MAGHERAFELT",BT45 7AG,Northern,8792
404,Dr. DALZELL & PARTNERS              ,COAGH MEDICAL CENTRE,67 URBAL ROAD,COAGH,BT80 0DP,Northern,5749
405,Dr. MCKEEVER & PARTNERS             ,LOY MEDICAL CENTRE,8 LOY STREET,COOKSTOWN,BT80 8PE,Northern,5974
406,Dr. WALLS & PARTNERS                ,GARDEN STREET SURGERY,29 GARDEN STREET,MAGHERAFELT,BT45 5DD,Northern,9933
407,Dr. BROWN & PARTNERS                ,OAKS FAMILY PRACTICE CENTRE,48 ORRITOR ROAD,COOKSTOWN,BT80 8BH,Northern,8147
409,Dr. FITZSIMONS & PARTNERS           ,STEWARTSTOWN HEALTH CENTRE,50 HILLHEAD,"STEWARTSTOWN, DUNGANNON",BT71 5HY,Northern,6084
410,Dr. SHAW & PARTNERS                 ,MAGHERA MEDICAL CENTRE,25 CHURCH STREET,MAGHERA,BT46 5EA,Northern,8702
412,Dr. MORRIS & PARTNERS               ,THE DIAMOND MEDICAL CENTRE,MARKET SQUARE,MAGHERAFELT,BT45 6ED,Northern,8440
413,Dr. POTTER & PARTNER                ,"COOKSTOWN CIC, THE SURGERY",LOY BUILDINGS,18 LOY STREET,BT80 8PE,Northern,2590
417,Dr. HINDS & PARTNERS                ,CASTLEDAWSON SURGERY,STATION ROAD,"CASTLEDAWSON, MAGHERAFELT",BT45 8AZ,Northern,7954
419,Dr. HUNTER                          ,FAIR HILL SURGERY,FAIR HILL HEALTH CENTRE,1 FAIRHILL ROAD,BT45 6BL,Northern,2388
420,Dr. MCKAY & PARTNERS                ,MONEYMORE MEDICAL PRACTICE,1 FAIRHILL,MONEYMORE,BT45 7LJ,Northern,6122
431,Dr. CRUICKSHANKS & PARTNERS         ,WHITEHOUSE MEDICAL GROUP PRAC,"UNIT 29A, 1ST FLR ABBEYCENTRE",LONGWOOD ROAD,BT37 9UH,Northern,9794
433,Dr. RAFFERTY & PARTNERS             ,BALLYCLARE GROUP PRACTICE,BALLYCLARE HEALTH CENTRE,GEORGE AVENUE,BT39 9HL,Northern,15245
434,Dr. HENDRON & PARTNERS              ,ABBOTS CROSS MEDICAL PRACTICE,92 DOAGH ROAD,NEWTOWNABBEY,BT37 9QW,Northern,9088
438,Dr. FINNEGAN & PARTNERS             ,TRAMWAYS MEDICAL CENTRE,FARMLEY ROAD,NEWTOWNABBEY,BT36 7XX,Northern,10301
440,Dr. DORAN & PARTNERS                ,NOTTING HILL MEDICAL PRACTICE,95 DOAGH ROAD,NEWTOWNABBEY,BT37 9QN,Northern,10055
451,Dr. WILKINSON & PARTNERS            ,THE LAKES FAMILY PRACTICE,BROWNLOW HEALTH CENTRE,1 LEGAHORY CENTRE,BT65 5BE,Southern,6627
453,Dr. MCCLOSKEY & PARTNERS            ,Dr. MCCLOSKEY & PARTNERS,BANBRIDGE GROUP SURGERY,1 OLD HOSPITAL ROAD,BT32 3GN,Southern,4610
454,Dr. CUPPLES & PARTNERS              ,LOUGHBRICKLAND SURGERY,11 MAIN STREET,LOUGHBRICKLAND,BT32 3NQ,Southern,8529
455,Dr. MAGOWAN & PARTNERS              ,GILFORD HEALTH CENTRE,CASTLEVIEW,"GILFORD, CRAIGAVON",BT63 6JS,Southern,6246
457,Dr. DE ALWIS & PARTNERS             ,WYNNE HILL SURGERY,51 HILL STREET,"LURGAN, CRAIGAVON",BT66 6BW,Southern,10918
458,Dr. TROUGHTON & PARTNERS            ,WATERSIDE MEDICAL PRACTICE,PORTADOWN HEALTH&CARE CENTRE,TAVANAGH AVENUE,BT62 3BU,Southern,4987
460,Dr. WILLIS & PARTNER                ,DONAGHCLONEY SURGERY,60A MAIN STREET,DONAGHCLONEY,BT66 7LR,Southern,4539
461,Dr. CLARKE & PARTNERS               ,MEADOWS FAMILY PRACTICE,THE HEALTH CENTRE,TAVANAGH AVENUE,BT62 3BU,Southern,4574
462,Dr. FITZPATRICK & PARTNERS          ,HIGH STREET SURGERY,60 HIGH STREET,LURGAN,BT66 8BA,Southern,10379
463,Dr. PATTERSON & PARTNERS            ,LURGAN MEDICAL PRACTICE,7 MOORES LANE,"LURGAN, CRAIGAVON",BT66 8DW,Southern,5306
464,Dr. O'CONNOR & PARTNERS             ,ANNAGH FAMILY PRACTICE,PORTADOWN H & C CENTRE,TAVANAGH AVENUE,BT62 3BU,Southern,4914
465,Dr. HUNTER & PARTNERS               ,CHURCH WALK SURGERY,28 CHURCH WALK,NULL,BT67 9AA,Southern,8919
467,Dr. MCAULEY & PARTNERS              ,WILLIAM STREET SURGERY,87/89 WILLIAM STREET,NULL,BT66 6JB,Southern,5725
469,Dr. AULD & PARTNERS                 ,Dr AULD & PARTNERS,BANBRIDGE GROUP SURGERY,1 OLD HOSPITAL ROAD,BT32 3GN,Southern,9161
470,Dr. SHARPE & PARTNERS               ,RIVERSIDE PRACTICE,PORTADOWN HEALTH SC CENTRE,90 MEADOW LANE,BT62 3NJ,Southern,14101
471,Dr. MCNIFF & PARTNERS               ,Dr. MCNIFF & PARTNERS,BANBRIDGE GROUP SURGERY,1 OLD HOSPITAL ROAD,BT32 3GN,Southern,8419
472,Dr. MULLAN & PARTNERS               ,SCARVA STREET SURGERY,60 SCARVA STREET,"LOUGHBRICKLAND, BANBRIDGE",BT32 3NH,Southern,3390
473,Dr. SPENCE & PARTNERS               ,MOIRA SURGERY,52 MAIN STREET,MOIRA,BT67 0LQ,South Eastern,10571
474,Dr. BEATTY & PARTNERS               ,DROMORE DOCTORS SURGERY,SKEAGH HOUSE,15 BANBRIDGE ROAD,BT25 1NB,Southern,8402
475,Dr. BYRNE & PARTNERS                ,AGHALEE SURGERY,8a LURGAN ROAD,AGHALEE,BT67 0DD,South Eastern,6243
476,Dr. LUTTON & PARTNER                ,BALLYWARD SURGERY,32 STATION ROAD,BALLYWARD,BT31 9TU,Southern,2807
477,Dr. WILLIAMSON & PARTNERS           ,ORCHARD FAMILY PRACTICE,PORTADOWN HEALTH&CARE CENTRE,TAVANAGH AVE,BT62 3BU,Southern,5257
478,Dr. HEGARTY & PARTNERS              ,BEECHWOOD FAMILY PRACTICE,PORTADOWN H & C CENTRE,TAVANAGH AVENUE,BT62 3BU,Southern,4923
479,Dr. BURNETT & PARTNERS              ,DR BURNETT & PARTNERS,PORTADOWN HEALTH&CARE CENTRE,TAVANAGH AVENUE,BT62 3BU,Southern,10212
482,Dr. MCCLOSKEY & PARTNERS            ,THE OLD SCHOOL HOUSE SURGERY,1 ANTRIM ROAD,"LURGAN, CRAIGAVON",BT67 9BW,Southern,5953
491,Dr. MARSHALL & PARTNERS             ,ABBEY COURT SURGERY,DOBBIN LANE,NULL,BT61 7QG,Southern,8440
493,Dr. JOHNSTON & PARTNERS             ,MID ULSTER HEALTH CARE (DUN),SOUTH TYRONE HOSPITAL,CARLAND ROAD,BT71 4AU,Southern,9074
494,Dr. ELLIOTT & PARTNER               ,THE VALLEY MEDICAL PRACTICE,20 COONEEN ROAD,NULL,BT75 0ND,Southern,4354
495,Dr. CARSON & PARTNERS               ,CAMPBELL SURGERY,10 QUARRY LANE,NULL,BT70 1HX,Southern,11441
497,Dr. FEARON & PARTNERS               ,KEADY HEALTH & CARE CENTRE,2A ANNVALE ROAD,KEADY,BT60 2RP,Southern,9562
498,Dr. CAMPBELL & PARTNER              ,MOY HC - DR MCSHANE & PARTNERS,MOY HEALTH CENTRE,CHARLEMONT STREET,BT71 7SL,Southern,4048
499,Dr. POTTER & PARTNERS               ,ERRIGAL MEDICAL CENTRE,OLD DUNGANNON ROAD,"BALLYGAWLEY,DUNGANNON",BT70 2EY,Southern,4818
500,Dr. HERRON & PARTNER                ,GARVIN SURGERY,22 BARRACK STREET,COALISLAND,BT71 4LS,Southern,2604
502,Dr. CARLILE & PARTNERS              ,TYNAN SURGERY,15 DARTAN REE,TYNAN,BT60 4QT,Southern,6408
503,Dr. WEBSTER & PARTNERS              ,MARKETHILL HEALTH CENTRE,NEWRY STREET,"MARKETHILL, ARMAGH",BT60 1TA,Southern,6697
504,Dr. CLEARY & PARTNERS               ,MOY HC - DR CLEARY & PARTNER,MOY MEDICAL CENTRE,CHARLEMONT STREET,BT71 7SL,Southern,6788
505,Dr. MULLEN & PARTNERS               ,PARKVIEW SURGERY,"SOUTH TYRONE HOSPITAL SITE,","CARLAND ROAD,",BT71 4AU,Southern,9388
506,Dr. POTTER                          ,AUGHNACLOY HEALTH CENTRE,2 SYDNEY LANE,AUGHNACLOY,BT69 6AF,Southern,5147
507,Dr. WATTERS                         ,THE HEALTH CENTRE KEADY,24A TASSAGH ROAD,KEADY,BT60 3TU,Southern,2704
508,Dr. PICKERING & PARTNER             ,TANDRAGEE MEDICAL CENTRE,3 MONTAGUE STREET,"TANDRAGEE, CRAIGAVON",BT62 2AN,Southern,3753
509,Dr. MCKAY & PARTNERS                ,ARDMORE MEDICAL PRACTICE,57 THOMAS STREET,DUNGANNON,BT70 1HW,Southern,7174
512,Dr. O'DONNELL & PARTNER             ,COALISLAND MEDICAL CENTRE,15 BARRACK STREET,"COALISLAND, DUNGANNON",BT71 4LS,Southern,4542
514,Dr. RODGERS & PARTNERS              ,THE ARCHWAY SURGERY,DOBBIN LANE,ARMAGH,BT61 7QG,Southern,8790
515,Dr. MURTAGH & PARTNERS,RICHHILL HEALTH CENTRE,"6 GREENVIEW, MAYNOOTH ROAD","RICHHILL, ARMAGH",BT61 9PD,Southern,5523
516,Dr. O'HAGAN & PARTNERS              ,THE FRIARY SURGERY,DOBBIN LANE,ARMAGH,BT61 7QG,Southern,9097
519,Dr. MITCHEL & PARTNER               ,COALISLAND HEALTH CENTRE,10A LINESIDE,"COALISLAND, DUNGANNON",BT71 4LP,Southern,4120
526,Dr. MAGENNIS & PARTNERS             ,"DRS MAGENNIS, BARRETT & GRANT",CORNMARKET SURGERY,NEWRY HEALTH VILLAGE,BT35 6BW,Southern,4996
528,Dr. FEE                             ,THE HEALTH CENTRE,MCCORMICK PLACE,"CROSSMAGLEN, NEWRY",BT35 9HD,Southern,4793
529,Dr. FLOOD & PARTNERS                ,DRS MULVANNEY & FLOOD,CORNMARKET SURGERY,NEWRY HEALTH VILLAGE,BT35 6BW,Southern,7022
530,Dr. MEGAW & PARTNER                 ,MEGAW & IRWIN PRACTICE,RATHFRILAND HEALTH CENTRE,JOHN STREET,BT34 5QH,Southern,3232
531,Dr. KEOWN & PARTNERS                ,THE OLD FORGE SURGERY,14 KILKEEL ROAD,ANNALONG,BT34 4TH,Southern,4415
532,KILKEEL MEDICAL PRACTICE,KILKEEL MEDICAL PRACTICE,GREENCASTLE STREET,"KILKEEL, NEWRY",BT34 4BH,Southern,8108
533,Dr. VETTIANKAL                      ,MEIGH SURGERY,5B DRUMINTEE ROAD,"KILLEAVY, NEWRY",BT35 8JT,Southern,3289
534,Dr. KING & PARTNERS                 ,CLANRYE SURGERY,NEWRY HEALTH VILLAGE,"MONAGHAN STREET, NEWRY",BT35 6BW,Southern,9254
535,Dr. WADE & PARTNERS                 ,"WADE,TONER & MCALONAN PRACTICE",RATHFRILAND HEALTH CENTRE,JOHN STREET,BT34 5QH,Southern,4556
536,Dr. BINGHAM & PARTNERS              ,SUMMER HILL SURGERY,WARRENPOINT HEALTH CENTRE,50 GREAT GEORGES STREET,BT34 3HS,Southern,8538
537,Dr. MCVERRY & PARTNERS              ,MCVERRY/MCEVOY MEDICAL CENTRE,NEWRY HEALTH VILLAGE,"MONAGHAN STREET, NEWRY",BT35 6BW,Southern,9433
539,Dr. FORSHAW & PARTNERS              ,CLANRYE SURGERY,NEWRY HEALTH VILLAGE,"MONAGHAN STREET, NEWRY",BT35 6BW,Southern,4277
540,Dr. TORNEY & PARTNERS               ,MEADOWLANDS SURGERY,MONAGHAN STREET,NEWRY,BT35 6BW,Southern,7336
542,Dr. LARKIN & PARTNER                ,NEWTOWNHAMILTON SURGERY,53 DUNDALK STREET,NEWTOWNHAMILTON,BT35 0PB,Southern,4274
543,Dr. RYAN & PARTNERS                 ,THE HEALTH CENTRE,SUMMERHILL,"WARRENPOINT, NEWRY",BT34 3JD,Southern,5132
544,Dr. MCKINLEY & PARTNERS             ,DR MCKINLEY & PARTNERS,CORNMARKET SURGERY,NEWRY HEALTH VILLAGE,BT35 6BW,Southern,7473
545,MAPHONER SURGERY,MAPHONER SURGERY,2A FORKHILL ROAD,"MULLAGHBAWN, NEWRY",BT35 9RA,Southern,5343
546,Dr. MCKERNAN & PARTNERS             ,BESSBROOK SURGERY,12 CONVENT HILL,"BESSBROOK, NEWRY",BT35 7AW,Southern,2593
547,Dr. SHANNON & PARTNERS              ,SHANNON PRACTICE,RATHFRILAND MEDICAL CENTRE,JOHN STREET,BT34 5QH,Southern,3776
549,Dr. QUINN & PARTNERS                ,NEWTOWNHAMILTON HEALTH CENTRE,2A MARKETHILL ROAD,"NEWTOWNHAMILTON, NEWRY",BT35 0BE,Southern,4541
551,Dr. ALLEN & PARTNER                 ,RATHKEELAND HOUSE,1 BLANEY ROAD,"CROSSMAGLEN, NEWRY",BT35 9JJ,Southern,4252
553,Dr. BONNER & PARTNER                ,MARINA SURGERY,15 HAVELOCK PLACE,"WARRENPOINT, NEWRY",BT34 3NE,Southern,2334
554,Dr. POOTS & PARTNERS                ,MOURNE FAMILY SURGERY,"MOURNE HOSPITAL, NEWRY STREET","KILKEEL,NEWRY",BT34 4DN,Southern,5679
557,Dr. PATTERSON & PARTNERS            ,Arbor Family Practice,Brownlow Health Centre,"1 LEGAHORY CENTRE, LEGAHORY,",BT65 5BE,Southern,3314
562,Dr. MAGUIRE & PARTNERS              ,DRS TOAL & MAGUIRE,ERNE HEALTH CENTRE,ERNE ROAD,BT74 6NN,Western,4463
563,Dr. MULLIGAN & PARTNER              ,DEVENISH PRACTICE,ERNE HEALTH CENTRE,ERNE ROAD,BT74 6NN,Western,4195
564,Dr. MEADE & PARTNERS                ,LAKESIDE MEDICAL PRACTICE,ERNE HEALTH CENTRE,ERNE ROAD,BT74 6NN,Western,7287
566,Dr. HAIGNEY & PARTNERS              ,IRVINESTOWN HEALTH CENTRE,CHURCH STREET,IRVINESTOWN,BT94 1EH,Western,7554
568,Dr. MALLON & PARTNER                ,DRS MALLON & MCCONVILLE,LAKELAND HEALTH VILLAGE,ERNE ROAD HEALTH CENTRE,BT74 6NN,Western,3044
571,Dr. CATHCART & PARTNERS             ,DR CATHCART & PARTNERS,ERNE ROAD HEALTH CENTRE,ERNE ROAD,BT74 6NN,Western,7527
574,Dr. DOLAN & PARTNERS                ,LISNASKEA MEDICAL CENTRE (CIC),44 DRUMHAW PARK,LISNASKEA,BT92 0GT,Western,14158
576,Dr. HERDMAN & PARTNERS              ,RATHMORE CLINIC,9 MAIN STREET,RATHMORE,BT93 3FY,Western,3848
584,BROOKEBOROUGH & TEMPO PCS,BROOKEBOROUGH & TEMPO PCS,9 TANYARD LANE,"BROOKEBOROUGH, ENNISKILLEN",BT94 4JG,Western,7725
585,Dr. CUNNINGHAM & PARTNERS           ,CUILCAGH MEDICAL PRACTICE,DRUMLAGHY,FLORENCECOURT,BT92 1BZ,Western,8500
596,Dr. MCNEILL & PARTNERS              ,CITYVIEW MEDICAL,WATERSIDE HEALTH CENTRE,127 SPENCER ROAD,BT47 6AH,Western,10603
597,Dr. OLLERENSHAW & PARTNERS          ,BOVALLY MEDICAL PRACTIE,2 ROSSAIR ROAD,LIMAVADY,BT49 0TE,Western,6208
598,Dr. DURAND & PARTNERS               ,QUAYSIDE MEDICAL PRACTICE,80 - 84 STRAND ROAD,LONDONDERRY,BT48 7NN,Western,11810
599,Dr. O'DONNELL & PARTNERS            ,PARK MEDICAL,THE HEALTH CENTRE,GREAT JAMES STREET,BT48 7DH,Western,8842
600,Dr. GALLAGHER & PARTNERS            ,CLAUDY HEALTH CENTRE,38a IRWIN CRESCENT,CLAUDY,BT47 4AB,Western,5076
601,Dr. SMYTH & PARTNERS                ,MOURNESIDE MEDICAL CENTRE,1A BALLYCOLMAN AVENUE,STRABANE,BT82 9AF,Western,10561
602,Dr. DOOHAN & PARTNERS               ,OAKLEAF MEDICAL PRACTICE,GREAT JAMES STREET,LONDONDERRY,BT48 7DH,Western,11181
603,Dr. KNOX & PARTNER                  ,FEENY MEDICAL PRATICE,THE HEALTH CENTRE,FEENY,BT47 4TD,Western,6307
604,Dr. MACE & PARTNERS                 ,ABERFOYLE MEDICAL PRACTICE,120 STRAND ROAD,LONDONDERRY,BT48 7NY,Western,11349
605,Dr. FULLERTON & PARTNERS            ,DONEMANA SURGERY,256 BERRYHILL ROAD,DONEMANA,BT82 0NB,Western,4581
608,Dr. BLACK & PARTNERS                ,ABBEY MEDICAL PRACTICE,ABBEY STREET,LONDONDERRY,BT48 9DN,Western,6831
609,Dr. PRATT & PARTNERS                ,ROSSAIR FAMILY PRACTICE,BOVALLY MEDICAL CENTRE,2 ROSSAIR ROAD,BT49 0TE,Western,6394
610,Dr. MULLAN & PARTNERS               ,"RIVERSIDE PRACTICE, STRABANE",STRABANE HEALTH CENTRE,UPPER MAIN STREET,BT82 8AS,Western,7912
614,Dr. KYLE & PARTNER                  ,DUNGIVEN FAMILY PRACTICE,DUNGIVEN HEALTH CENTRE,1 CHAPEL ROAD,BT47 4RS,Western,3710
615,Dr. LALSINGH & PARTNERS             ,CLARENDON MEDICAL,35 NORTHLAND AVENUE,LONDONDERRY,BT48 7GW,Western,11612
616,Dr. GREENE & PARTNERS               ,WESTERN RURAL HEALTHCARE,CASTLEDERG GROUP SURGERY,13A LOWER STRABANE ROAD,BT81 7AZ,Western,16463
618,Dr. DOHERTY & PARTNER               ,CLARENDON STREET SURGERY,49 CLARENDON STREET,LONDONDERRY,BT48 7ER,Western,2819
619,Dr. QUINN & PARTNERS                ,DRS QUINN BROLLY & ROSS,LIMAVADY HEALTH CENTRE,SCROGGY ROAD,BT49 0NA,Western,6053
620,Dr. ETHERSON & PARTNERS             ,"FAMILY PRACTICE, STRABANE",STRABANE HEALTH CENTRE,1A UPPER MAIN STREET,BT82 8AS,Western,6629
621,Dr. DEANE & PARTNER                 ,NORTHSIDE MEDICAL PRACTICE,SHANTALLOW HEALTH CENTRE,RACECOURSE ROAD,BT48 8NL,Western,3705
622,RACECOURSE MEDICAL GROUP,RACECOURSE MEDICAL GROUP,SHANTALLOW HEALTH CENTRE,RACECOURSE ROAD,BT48 8NL,Western,4752
623,Dr. ORR & PARTNERS                  ,FOYLESIDE FAMILY PRACTICE,BRIDGE STREET MEDICAL CENTRE,30 BRIDGE STREET,BT48 6LD,Western,10606
624,Dr. BOYLE & PARTNERS                ,"GLENDERMOTT MEDICAL,",WATERSIDE HEALTH CENTRE,127 SPENCER ROAD,BT47 6AH,Western,8401
625,Dr. MCEVOY & PARTNERS               ,BAYVIEW MEDICAL PRACTICE,RATH MOR CENTRE,BLIGH'S LANE,BT48 0LZ,Western,4178
626,Dr. RODGERS & PARTNERS              ,RIVERFRONT MEDICAL,WATERSIDE HEALTH CENTRE,127 SPENCER ROAD,BT47 6AH,Western,8548
627,Dr. DOHERTY & PARTNERS              ,EGLINTON MEDICAL PRACTICE,29 MAIN STREET,EGLINTON,BT47 3AB,Western,8263
629,Dr. THOMASIUS & PARTNER             ,ROE FAMILY PRACTICE,LIMAVADY HEALTH CENTRE,SCROGGY ROAD,BT49 0NA,Western,6974
651,Dr. SWEENEY & PARTNER               ,FINTONA MEDICAL CENTRE,33 DROMORE ROAD,FINTONA,BT78 2BB,Western,6960
652,Dr. RITCHIE & PARTNER               ,DRUMQUIN SURGERY  DR RICHIE,2H MAIN STREET,DRUMQUIN,BT78 4SB,Western,1908
654,Dr. QUINN & PARTNERS                ,GRANGE FAMILY PRACTICE,OMAGH HOSPITAL AND PCC,7 DONAGHANIE ROAD,BT79 0NR,Western,7073
655,Dr. SCULLY                          ,DRUMQUIN HEALTHCARE,23 OMAGH ROAD,NULL,BT78 4QY,Western,1499
657,Dr. BRADLEY & PARTNERS              ,THREE SPIRES SURGERY,7 DONAGHANIE ROAD,OMAGH,BT79 0NR,Western,10203
660,Dr. CORRY & PARTNERS                ,CARRICKMORE HEALTH CENTRE,TERMON ROAD,NULL,BT79 9JR,Western,9420
661,DROMORE SURGERY,DROMORE SURGERY,16 CAMDERRY ROAD,NULL,BT78 3AU,Western,5294
662,Dr. GORMLEY & PARTNERS              ,DRUMRAGH FAMILY PRACTICE,OMAGH HOSPITAL AND PCC,7 DONAGHANIE ROAD,BT79 0NR,Western,11259
663,Dr. DEEHAN & PARTNER                ,STRULE MEDICAL,OMAGH HOSPITAL AND PCC,DONAGHANIE ROAD,BT79 0NR,Western,3483
664,Dr. MCAULEY & PARTNER               ,SPERRIN FAMILY PRACTICE,41 MAIN STREET,NULL,BT79 8DL,Western,3479
